fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;alc_over_density;free_tot_so2_ratio;sulphates_chlorides;citric_over_volatile;sugar_over_density
7.1;0.44;0.37;2.7;0.041;35.0;128.0;0.9896;3.07;0.43;13.5;13.641861720026554;0.27343749786376953;10.487549084168679;0.8409071797564097;2.728372344005311
6.0;0.34;0.66;15.9;0.046;26.0;164.0;0.9979;3.14;0.5;8.8;8.81851005260041;0.15853658439916718;10.869328927632008;1.941170761262467;15.933444299584828
7.4;0.49;0.24;15.1;0.03;34.0;153.0;0.9953;3.13;0.51;12.0;12.056654218171186;0.2222222207697894;16.999433352221594;0.48979491878588005;15.171289891198743
6.6;0.22;0.35;1.4;0.05;23.0;83.0;0.99019;3.17;0.48;12.0;12.11887403541337;0.27710843039628397;9.599808003839922;1.590901859537002;1.413868637464893
6.6;0.19;0.28;1.1;0.044;38.0;100.0;0.9904;3.22;0.69;11.2;11.30855077892692;0.3799999962;15.681461784959431;1.473676454334451;1.110661237216037
5.3;0.32;0.12;6.6;0.043;22.0;141.0;0.9937;3.36;0.6;10.4;10.465924860697534;0.1560283676877421;13.95316387990977;0.3749988281286621;6.641836930827281
6.5;0.17;0.31;1.5;0.041;34.0;121.0;0.99092;3.06;0.46;10.5;10.596202926368498;0.28099173321494436;11.21923855515719;1.8235186851842047;1.5137432751954998
7.4;0.19;0.3;12.8;0.053;48.5;229.0;0.9986;3.14;0.49;9.1;9.112748735480936;0.21179039208825157;9.245108582856927;1.578939058215483;12.81793228726989
6.2;0.24;0.27;16.8;0.04;48.0;129.0;0.99691;3.23;0.38;10.5;10.532535000616905;0.37209302037137193;9.499762505937351;1.1249953125195313;16.85205600098705
7.2;0.36;0.36;5.7;0.038;26.0;98.0;0.9914;2.93;0.59;12.5;12.608419801876336;0.2653061197417743;15.525907212968079;0.9999972222299384;5.749439429655609
6.9;0.23;0.24;14.2;0.053;19.0;94.0;0.9982;3.17;0.5;9.6;9.617301525444274;0.20212765742417385;9.433784268221354;1.0434737240272867;14.225591839719655
6.4;0.27;0.32;4.5;0.24;61.0;174.0;0.9948;3.12;0.48;9.4;9.449126006105743;0.35057471062888096;1.9999916667013888;1.1851807956266829;4.523517768880409
6.3;0.27;0.25;5.8;0.038;52.0;155.0;0.995;3.28;0.38;9.4;9.447226686204335;0.33548386880332987;9.999736849030288;0.925922496583346;5.829139870211185
7.2;0.39;0.62;11.0;0.047;66.0;178.0;0.9976;3.16;0.5;8.7;8.720921490656083;0.3707865147708623;10.63807153039297;1.589739513488427;11.026452459450221
7.6;0.3;0.22;10.2;0.049;57.0;191.0;0.9966;3.08;0.4;9.3;9.331718511219636;0.29842931780927057;8.163098712271179;0.7333308888970371;10.23478804456347
7.8;0.22;0.38;10.3;0.059;28.0;99.0;0.9967;3.12;0.47;10.0;10.033099194241803;0.2828282799714315;7.965966678530872;1.7272648760687452;10.334092170069058
7.2;0.27;0.74;12.5;0.037;47.0;156.0;0.9981;3.04;0.44;8.7;8.716552733641183;0.3012820493507561;11.891570498094646;2.740730589886704;12.523782663277563
6.3;0.41;0.22;7.3;0.035;23.0;117.0;0.99172;3.2;0.39;11.94;12.03967648159109;0.19658119490101544;11.142538784606153;0.5365840571120559;7.360941232463565
7.0;0.15;0.34;1.4;0.039;21.0;177.0;0.9927;3.32;0.62;10.8;10.879408804866722;0.11864406712630471;15.897028281326119;2.266651555656296;1.4102937339642045
7.6;0.2;0.39;2.6;0.044;30.0;180.0;0.9941;3.46;0.44;10.8;10.864087250691831;0.16666666574074074;9.999772732437899;1.9499902500487496;2.615428412203589
6.5;0.36;0.28;3.2;0.037;29.0;119.0;0.9908;3.25;0.65;12.4;12.515126650053846;0.24369747694371868;17.567092781276184;0.7777756172899521;3.229710103239702
7.2;0.17;0.34;6.4;0.042;16.0;111.0;0.99278;2.99;0.4;10.8;10.878532123398816;0.14414414284554827;9.523582771838765;1.9999882353633214;6.446537554606706
7.6;0.34;0.39;7.6;0.04;45.0;215.0;0.9965;3.11;0.53;9.2;9.232303831105035;0.20930232460789616;13.249668758281043;1.1470554498369123;7.626685773521551
5.4;0.375;0.4;3.3;0.054;29.0;147.0;0.99482;3.42;0.52;9.1;9.147374251247209;0.19727891022259245;9.629451306457288;1.0666638222298075;3.3171796735292074
5.1;0.33;0.27;6.7;0.022;44.0;129.0;0.99221;3.36;0.39;11.0;11.086351592554406;0.3410852686737576;17.726466978773693;0.8181793388504884;6.752595970010411
5.8;0.3;0.38;4.9;0.039;22.0;86.0;0.98963;3.23;0.58;13.1;13.23725711906761;0.2558139505137913;14.871413553498627;1.2666624444585186;4.951340449116893
6.9;0.24;0.49;1.3;0.032;35.0;148.0;0.9932;3.45;0.57;10.7;10.773247308450152;0.23648648488860483;17.811943376769474;2.0416581597576675;1.3088992056995512
6.5;0.28;0.27;5.2;0.04;44.0;179.0;0.9948;3.19;0.69;9.4;9.449126006105743;0.24581005449268126;17.249568760780978;0.9642822704204629;5.227176088484028
6.7;0.29;0.45;14.3;0.054;30.0;181.0;0.99869;3.14;0.57;9.1;9.111927513114667;0.1657458554378682;10.555360085924335;1.5517187871765963;14.318743234894479
7.6;0.3;0.22;10.2;0.049;57.0;191.0;0.9966;3.08;0.4;9.3;9.331718511219636;0.29842931780927057;8.163098712271179;0.7333308888970371;10.23478804456347
6.2;0.33;0.41;16.8;0.037;58.0;173.0;0.99882;3.25;0.57;9.4;9.411095681808852;0.3352601136690167;15.404989054349882;1.2424204775137044;16.81983058025412
5.3;0.32;0.23;9.65;0.026;26.0;119.0;0.99168;3.18;0.53;12.2;12.302343193022756;0.21848739312195467;20.383831391100344;0.7187477539132691;9.730951787923738
7.2;0.35;0.25;5.6;0.032;23.0;120.0;0.99334;2.93;0.66;10.3;10.369047487217381;0.19166666506944446;20.624355488890973;0.7142836734752187;5.637540381399741
8.1;0.2;0.49;11.8;0.048;46.0;212.0;0.9968;3.09;0.46;10.0;10.032092664433522;0.2169811310519758;9.583133684714902;2.4499877500612497;11.837869344031557
8.4;0.31;0.31;0.95;0.021;52.0;148.0;0.99038;2.93;0.32;11.5;11.611692873752625;0.35135134897735576;15.237369649064329;0.9999967742039543;0.9592268026143473
6.6;0.23;0.3;14.9;0.051;33.0;118.0;0.99835;3.04;0.54;9.0;9.01486551323132;0.27966101457914394;10.588027685731653;1.3043421550341083;14.924610683016294
6.6;0.64;0.28;4.4;0.032;19.0;78.0;0.99036;3.11;0.62;12.9;13.02555330833908;0.2435897404667982;19.374394550170305;0.43749931640731815;4.442824384239686
9.2;0.23;0.3;1.1;0.031;40.0;99.0;0.9929;2.94;0.3;10.4;10.474357463634341;0.4040403999591879;9.677107190090641;1.3043421550341083;1.1078647317305552
6.4;0.26;0.21;8.2;0.05;51.0;182.0;0.99542;3.23;0.48;9.5;9.543700605070619;0.2802197786801111;9.599808003839922;0.80768920119538;8.23772052227148
6.4;0.31;0.53;8.8;0.057;36.0;221.0;0.99642;3.17;0.44;9.1;9.13268588277445;0.16289592686472432;7.719162821704882;1.70967190428418;8.831608326199468
6.3;0.22;0.34;5.0;0.032;36.0;93.0;0.99012;3.27;0.36;13.5;13.634697173375779;0.38709677003121756;11.249648448485983;1.5454475206930878;5.049887841991029
7.4;0.28;0.49;1.5;0.034;20.0;126.0;0.9918;2.98;0.39;10.6;10.687627860830952;0.15873015747039557;11.470250874974266;1.7499937500223213;1.5124001689855122
5.9;0.26;0.27;18.2;0.048;52.0;168.0;0.9993;3.35;0.44;9.4;9.406575196062049;0.3095238076814059;9.16647569842295;1.0384575443940602;18.21273069875843
6.9;0.4;0.3;10.6;0.033;24.0;87.0;0.99265;3.15;0.45;12.8;12.894763617827413;0.2758620657946889;13.635950425744674;0.7499981250046874;10.678476121013325
5.7;0.28;0.35;1.2;0.052;39.0;141.0;0.99108;3.44;0.69;11.3;11.40169168816676;0.27659574271917914;13.268975596623141;1.2499955357302295;1.2107991173274435
6.7;0.31;0.44;6.7;0.054;29.0;160.0;0.9952;3.04;0.44;9.6;9.646292557985774;0.1812499988671875;8.147997259310014;1.4193502601604513;6.732308347760905
7.0;0.32;0.29;7.6;0.025;35.0;124.0;0.99162;3.15;0.65;12.8;12.908157451284312;0.28225806223985433;25.998960041598334;0.9062471679776001;7.66421848670006
8.1;0.2;0.28;0.9;0.023;49.0;87.0;0.99062;2.92;0.36;11.1;11.205092563149782;0.5632183843308232;15.651493413329854;1.3999930000349998;0.9085210186337661
7.0;0.28;0.33;14.6;0.043;47.0;168.0;0.9994;3.34;0.67;8.8;8.805274359341245;0.27976190309665533;15.581032999232578;1.1785672194027879;14.60875064163434
6.6;0.435;0.38;9.2;0.058;66.0;243.0;0.99833;3.23;0.54;9.1;9.115213290982648;0.27160493715388917;9.310184307167118;0.8735612102041146;9.215380470004437
7.0;0.21;0.31;6.0;0.046;29.0;108.0;0.9939;3.26;0.5;10.8;10.8662734014756;0.268518516032236;10.869328927632008;1.4761834467454917;6.036818556375333
6.9;0.2;0.3;4.7;0.041;40.0;148.0;0.9932;3.16;0.35;10.2;10.269824537027247;0.27027026844411983;8.536377161532645;1.4999925000374996;4.732174051375301
6.5;0.29;0.52;1.7;0.034;41.0;193.0;0.99223;3.25;0.59;10.4;10.481430231468277;0.21243523205992107;17.3524308108585;1.7930972651818446;1.7133107109130838
6.7;0.46;0.21;4.0;0.034;12.0;88.0;0.99016;3.26;0.54;13.0;13.129177982166535;0.13636363481404962;15.881885826887444;0.4565207466940289;4.039747071435857
7.2;0.28;0.38;2.0;0.052;23.0;156.0;0.9912;3.13;0.52;11.1;11.19853591753842;0.14743589649079553;9.999807696005847;1.3571380102213921;2.017754219376292
6.8;0.26;0.32;7.0;0.041;38.0;118.0;0.9939;3.25;0.52;10.8;10.8662734014756;0.32203389557598394;12.682617497134215;1.2307644970596268;7.042954982437888
6.6;0.24;0.38;8.0;0.042;56.0;187.0;0.99577;3.21;0.46;9.2;9.239072035638715;0.2994652390402928;10.95212018761458;1.5833267361385994;8.033975683164101
6.5;0.24;0.29;8.2;0.043;32.0;156.0;0.99453;3.13;0.7;10.1;10.155540651824829;0.20512820381328076;16.278691193228063;1.208328298632089;8.245092410392434
5.9;0.27;0.27;5.0;0.035;14.0;97.0;0.99058;3.1;0.33;11.8;11.912201021420762;0.14432989541927943;9.428302048512899;0.9999962963100137;5.0475428056867635
8.2;0.21;0.32;10.65;0.053;53.0;145.0;0.9972;3.17;0.48;10.2;10.228629935188593;0.3655172388585018;9.056432897492499;1.5238022676082497;10.67989302056456
9.0;0.31;0.48;6.6;0.043;11.0;73.0;0.9938;2.9;0.38;11.6;11.672356940675245;0.1506849294426722;8.837003790609522;1.5483821019932196;6.641168604177294
7.2;0.2;0.61;16.2;0.043;14.0;103.0;0.9987;3.06;0.36;9.2;9.21196634428122;0.1359223287774531;8.371898327945862;3.0499847500762494;16.221071171451715
7.6;0.19;0.41;1.1;0.04;38.0;143.0;0.9907;2.92;0.42;11.4;11.507003626724915;0.2657342638759842;10.499737506562335;2.15788337956116;1.1103249113506497
8.7;0.15;0.3;1.6;0.046;29.0;130.0;0.9942;3.22;0.38;9.8;9.857161680585717;0.22307692136094676;8.260689985000326;1.999986666755555;1.6093325192793007
7.6;0.18;0.36;2.4;0.049;38.0;123.0;0.996;3.6;0.46;10.3;10.341355078960765;0.3089430869191619;9.387563519111854;1.999988888950617;2.409636134903479
6.2;0.41;0.22;1.9;0.023;5.0;56.0;0.98928;3.04;0.79;13.0;13.14085684451637;0.08928571269132657;34.34633276814051;0.5365840571120559;1.9205867695831618
5.1;0.11;0.32;1.6;0.028;12.0;90.0;0.99008;3.57;0.52;12.2;12.322224141257129;0.13333333185185187;18.57076532980965;2.9090644630503357;1.6160293955747056
6.2;0.25;0.42;8.0;0.049;53.0;206.0;0.99586;3.16;0.47;9.1;9.13782144295238;0.2572815521491187;9.591640986918634;1.67999328002688;8.033249620177916
6.8;0.46;0.26;6.3;0.147;49.0;159.0;0.99434;3.14;0.47;10.0;10.056912065377974;0.3081760986907164;3.197257161515908;0.5652161625735597;6.335854601188124
7.4;0.24;0.36;2.0;0.031;27.0;139.0;0.99055;3.28;0.48;12.5;12.619239191116863;0.1942446029191036;15.483371504145026;1.4999937500260416;2.019078270578698
6.9;0.24;0.33;4.8;0.04;16.0;131.0;0.9936;3.26;0.64;10.7;10.768910256732832;0.12213740364780608;15.99960000999975;1.374994270857205;4.83091301236613
6.8;0.43;0.3;3.5;0.033;27.0;135.0;0.9906;3.0;0.37;12.0;12.11385815277796;0.19999999851851855;11.211781461167842;0.6976727961097765;3.5332086278935715
7.4;0.24;0.42;14.0;0.066;48.0;198.0;0.9979;2.89;0.42;8.9;8.91872039410723;0.24242424119987757;6.363539946364448;1.7499927083637152;14.029447810955194
5.8;0.17;0.34;1.8;0.045;96.0;170.0;0.99035;3.38;0.9;11.8;11.914967521616074;0.5647058790311419;19.99955556543188;1.9999882353633214;1.8175374185516044
6.9;0.13;0.28;13.3;0.05;47.0;132.0;0.99655;3.34;0.42;10.1;10.13495546138632;0.35606060336317724;8.399832003359933;2.153829585926262;13.346030459053274
6.3;0.27;0.37;7.9;0.047;58.0;215.0;0.99542;3.19;0.48;9.5;9.543700605070619;0.2697674406057328;10.21254866917725;1.370365294943352;7.936340503163988
6.5;0.24;0.38;1.0;0.027;31.0;90.0;0.98926;3.24;0.36;12.3;12.433523610048308;0.344444440617284;13.332839524462056;1.5833267361385994;1.010855578052708
7.3;0.26;0.33;17.85;0.049;41.5;195.0;1.0;3.06;0.44;9.1;9.0999909000091;0.21282051172912558;8.979408583498296;1.2692258875927402;17.84998215001785
6.4;0.13;0.47;1.6;0.092;40.0;158.0;0.9928;3.21;0.36;9.8;9.87106177370893;0.253164555359718;3.9130009456418953;3.615356804947654;1.6116019222381928
7.1;0.34;0.49;1.5;0.027;26.0;126.0;0.99;3.3;0.33;12.2;12.323219875535479;0.20634920471151424;12.22176956409022;1.4411722318463769;1.5151499846969851
6.3;0.16;0.4;1.6;0.033;59.0;148.0;0.9914;3.44;0.53;11.4;11.498878859311217;0.3986486459550767;16.060119390321503;2.4999843750976556;1.613877734640171
6.6;0.19;0.33;1.8;0.035;42.0;148.0;0.99196;3.15;0.36;10.2;10.282662322409852;0.2837837818663258;10.285420416559525;1.7368329640370315;1.8145874686605623
9.2;0.27;0.34;10.5;0.043;49.0;228.0;0.9974;3.04;0.41;10.4;10.42710003298573;0.21491227975915667;9.534661984605009;1.2592545953533507;10.527360610225978
6.2;0.34;0.28;7.5;0.034;40.0;197.0;0.99485;3.14;0.6;9.7;9.750203799362918;0.20304568424849906;17.646539807652715;0.8235269896265012;7.538817370641432
6.4;0.33;0.3;7.2;0.041;42.0;168.0;0.99331;3.22;0.49;11.1;11.174747888627024;0.24999999851190477;11.950928026145704;0.9090881542783203;7.24848511694726
5.0;0.61;0.12;1.3;0.009;65.0;100.0;0.9874;3.26;0.37;13.5;13.672256762956488;0.6499999935;41.106543717364744;0.19672098898198526;1.316587688284699
7.6;0.13;0.34;9.3;0.062;40.0;126.0;0.9966;3.21;0.39;9.6;9.632741689000913;0.31746031494079113;6.2902211254657185;2.6153644971961754;9.331718511219636
8.2;0.18;0.38;1.1;0.04;41.0;92.0;0.99062;2.88;0.6;12.0;12.113613581783548;0.4456521690689982;14.999625009374764;2.111099382781207;1.1104145783301587
6.7;0.2;0.37;1.65;0.025;42.0;103.0;0.99022;3.11;0.45;11.4;11.512581534829094;0.40776698633235936;17.999280028798847;1.8499907500462496;1.6662946958305267
5.8;0.32;0.31;2.7;0.049;25.0;153.0;0.99067;3.44;0.73;12.2;12.314885567458822;0.16339869174249222;14.897655149894899;0.9687469726657105;2.7254254944376086
6.8;0.3;0.26;20.3;0.037;45.0;150.0;0.99727;3.04;0.38;12.3;12.333658554194397;0.29999999800000005;10.269992702899922;0.8666637777874076;20.35555029675986
6.6;0.21;0.5;8.7;0.036;41.0;191.0;0.99294;2.96;0.56;11.0;11.07820102100729;0.21465968474000166;15.555123468792535;2.3809410431378897;8.761849898433038
7.5;0.18;0.31;6.5;0.029;53.0;160.0;0.99276;3.03;0.38;10.9;10.979480459043012;0.3312499979296875;13.102996448398331;1.7222126543741425;6.547396604016475
6.5;0.18;0.33;8.0;0.051;16.0;131.0;0.9965;3.28;0.44;8.7;8.730548188110197;0.12213740364780608;8.627281818003569;1.8333231482047323;8.028090287917422
6.5;0.26;0.34;1.4;0.04;25.0;184.0;0.99216;3.29;0.46;10.7;10.78454000913158;0.13586956447896975;11.49971250718732;1.3076872781258535;1.4110613096060012
7.8;0.27;0.58;11.2;0.036;44.0;161.0;0.9977;3.06;0.41;8.9;8.920508248463216;0.27329192376837314;11.388572539651676;2.1481401920733627;11.22580813289753
6.6;0.32;0.33;2.5;0.052;40.0;219.5;0.99316;3.15;0.6;10.0;10.068860939968443;0.18223234541124217;11.538239649237514;1.031246777353821;2.517215234992111
6.9;0.4;0.43;6.2;0.065;42.0;178.0;0.99552;3.11;0.53;9.4;9.442292025984385;0.23595505485418508;8.153720711989047;1.0749973125067187;6.227894740542892
8.6;0.18;0.28;0.8;0.032;25.0;78.0;0.99104;2.99;0.38;11.1;11.20034388082834;0.32051281640368184;11.874628917846318;1.5555469136282578;0.8072319914110516
7.0;0.16;0.32;8.3;0.045;38.0;126.0;0.9958;3.21;0.34;9.2;9.238793694724146;0.3015872991937516;7.555387658052044;1.9999875000781244;8.334998659370697
7.2;0.23;0.38;6.1;0.067;20.0;90.0;0.99496;3.17;0.79;9.7;9.749125845133628;0.22222221975308645;11.790868793003089;1.6521667297098708;6.1308935727129
9.1;0.28;0.49;2.0;0.059;10.0;112.0;0.9958;3.15;0.46;10.1;10.142588730077595;0.08928571348852042;7.796478025796174;1.7499937500223213;2.0084334118965534
6.8;0.19;0.36;1.9;0.035;30.0;96.0;0.9917;3.15;0.54;10.8;10.89037925745764;0.31249999674479173;15.428130624839289;1.8947268698585795;1.915900054552733
6.9;0.26;0.33;12.6;0.051;59.0;173.0;0.998;3.39;0.38;9.9;9.91982973964956;0.3410404604564135;7.450834297366718;1.2692258875927402;12.625237850463074
7.7;0.26;0.34;6.4;0.05;36.0;163.0;0.9937;3.19;0.7;11.5;11.572897682502079;0.22085889435055894;13.999720005599887;1.3076872781258535;6.440569145044636
8.3;0.14;0.34;1.1;0.042;7.0;47.0;0.9934;3.47;0.4;10.2;10.267756927967659;0.14893616704391135;9.523582771838765;2.428554081756559;1.1073071196827868
6.8;0.32;0.23;3.3;0.026;31.0;99.0;0.9896;3.1;0.4;12.4;12.53030261691328;0.31313130996837063;15.384023691396486;0.7187477539132691;3.3346773093398245
6.0;0.24;0.41;1.3;0.036;42.0;118.0;0.99018;3.04;0.64;11.75;11.866517333699596;0.3559322003734559;17.777283964334327;1.7083262153074361;1.3128912794731469
7.3;0.24;0.34;15.4;0.05;38.0;174.0;0.9983;3.03;0.42;9.0;9.015317023623135;0.2183908033425816;8.399832003359933;1.4166607639134838;15.426209129310699
6.2;0.22;0.28;2.2;0.04;24.0;125.0;0.9917;3.19;0.48;10.5;10.587868722528262;0.191999998464;11.999700007499811;1.2727214876296018;2.218410589482112
7.3;0.28;0.43;1.7;0.08;21.0;123.0;0.9905;3.19;0.42;12.8;12.922753232959886;0.17073170592901052;5.249934375820302;1.5357088010399962;1.7163031637524846
5.0;0.17;0.56;1.5;0.026;24.0;115.0;0.9906;3.48;0.39;10.8;10.902472337500164;0.20869565035916826;14.999423099111572;3.2940982700101764;1.514232269097245
6.8;0.17;0.32;1.4;0.04;35.0;106.0;0.99026;3.16;0.66;12.0;12.118017371177901;0.3301886761302955;16.499587510312242;1.8823418685772435;1.4137686933040883
6.2;0.21;0.18;11.6;0.044;61.0;155.0;0.99655;3.14;0.52;9.4;9.432532805646675;0.3935483845577524;11.817913229244791;0.8571387755296404;11.640146866542704
6.5;0.32;0.34;5.7;0.044;27.0;91.0;0.99184;3.28;0.6;12.0;12.098713402652239;0.296703293442821;13.636053726051681;1.062496679697876;5.746888866259813
5.4;0.29;0.38;1.2;0.029;31.0;132.0;0.98895;3.28;0.36;12.4;12.538538309784812;0.23484848306932968;12.413365056377366;1.310340309171348;1.2134069332049817
6.5;0.46;0.31;5.0;0.027;15.0;72.0;0.99165;3.26;0.6;11.5;11.596821865757207;0.20833333043981486;22.22139920743676;0.6739115784530904;5.042096463372698
8.0;0.25;0.26;14.0;0.043;41.0;248.0;0.9986;3.03;0.57;8.7;8.712188351503752;0.165322579978538;13.255505685914281;1.03999584001664;14.019613439201441
8.9;0.21;0.34;7.1;0.037;33.0;150.0;0.9962;3.1;0.45;9.7;9.736990828156165;0.21999999853333335;12.161833463960434;1.6190399093337653;7.1270757608153374
7.3;0.3;0.22;6.4;0.056;44.0;168.0;0.9947;3.13;0.35;10.1;10.153805012762628;0.261904760345805;6.249888394850092;0.7333308888970371;6.434094265512953
6.9;0.19;0.39;8.0;0.028;22.0;84.0;0.994;3.11;0.66;10.8;10.865180216116483;0.2619047587868481;23.570586764758403;2.0526207756801282;8.048281641567765
7.0;0.44;0.24;12.1;0.056;68.0;210.0;0.99718;3.05;0.5;9.5;9.526856207649363;0.3238095222675737;8.928411992642989;0.5454533057879414;12.13420632763761
6.6;0.15;0.34;5.1;0.055;34.0;125.0;0.9942;3.36;0.42;9.6;9.655995115675804;0.27199999782400003;7.636224795912801;2.266651555656296;5.12974740520277
6.1;0.16;0.34;6.1;0.034;31.0;114.0;0.99365;3.32;0.58;10.1333333333333;10.19808094928028;0.2719298221760542;17.05832181406429;2.1249867188330076;6.138976360915452
6.7;0.24;0.3;3.85;0.042;105.0;179.0;0.99189;3.04;0.59;11.3;11.392380816037246;0.5865921754938984;14.047284588462178;1.249994791688368;3.8814748798003005
6.0;0.33;0.2;1.8;0.031;49.0;159.0;0.9919;3.41;0.53;11.0;11.089816423211591;0.3081760986907164;17.096222702493467;0.6060587695188803;1.8146972328891693
6.7;0.18;0.28;10.2;0.039;29.0;115.0;0.99469;3.11;0.45;10.9;10.958176961488544;0.25217391085066165;11.53816568805928;1.5555469136282578;10.254440826347077
6.4;0.27;0.3;1.6;0.04;19.0;86.0;0.99089;3.32;0.65;11.5;11.605716471337411;0.22093022998918338;16.249593760155996;1.1111069959000153;1.6147083786208574
7.2;0.29;0.2;7.7;0.046;51.0;174.0;0.99582;3.16;0.52;9.5;9.539867104630249;0.2931034465913595;11.30410208473729;0.6896527943007095;7.73231333743715
8.1;0.17;0.21;1.6;0.036;24.0;119.0;0.99396;3.18;0.52;10.1;10.161364480095296;0.20168067057411201;14.444043221021639;1.235286851253816;1.6097211057576706
7.3;0.21;0.29;1.6;0.034;29.0;118.0;0.9917;3.3;0.5;11.0;11.09205294741056;0.24576270978167195;14.705449839710596;1.380945805019976;1.6133895196233543
6.3;0.32;0.26;12.3;0.044;24.0;205.0;0.99611;3.11;0.58;9.9;9.938651415354313;0.11707317016061869;13.181518601849957;0.8124974609454346;12.348021455440207
5.7;0.16;0.32;1.2;0.036;7.0;89.0;0.99111;3.26;0.48;11.0;11.098655952764119;0.07865168450953164;13.332962973250742;1.9999875000781244;1.2107624675742674
6.9;0.44;0.27;5.0;0.038;33.0;166.0;0.99124;3.2;0.42;12.2;12.307804055724086;0.19879517952533024;11.052340727875581;0.6136349690114341;5.0441819900508555
6.5;0.25;0.35;12.0;0.055;47.0;179.0;0.998;3.58;0.47;10.0;10.02003004005006;0.26256983093536407;8.545299176378611;1.3999944000224;12.024036048060072
6.2;0.36;0.45;10.4;0.06;22.0;184.0;0.99711;3.31;0.56;9.8;9.828394230933165;0.11956521674149338;9.333177780370328;1.249996527787423;10.430132653235196
7.1;0.44;0.62;11.8;0.044;52.0;152.0;0.9975;3.12;0.46;8.7;8.72179576762329;0.3421052609072022;10.454307856639623;1.4090877066188487;11.829562075626992
8.3;0.16;0.37;7.9;0.025;38.0;107.0;0.99306;2.93;0.37;11.9;11.983151085381461;0.3551401835968207;14.799408023679051;2.3124855469653314;7.955201140715424
6.6;0.34;0.2;1.0;0.053;26.0;112.0;0.99336;3.32;0.55;9.1;9.160818675184549;0.2321428550701531;10.377162695043491;0.5882335640189293;1.006683370899401
7.4;0.25;0.37;13.5;0.06;52.0;192.0;0.9975;3.0;0.44;9.1;9.122797871881831;0.27083333192274306;7.333211113148114;1.47999408002368;13.533821018725794
5.4;0.22;0.29;1.2;0.045;69.0;152.0;0.99178;3.76;0.63;11.0;11.091158229488164;0.4539473654345568;13.999688895802317;1.318175826473516;1.2099445341259814
